SAGDP4N Compensation of employees 1/,,,,,,,,
(Thousands of dollars) ,,,,,,,,
Bureau of Economic Analysis ,,,,,,,,
State or DC,,,,,,,,
GeoFips,GeoName,LineCode,Description,2003,2004,2005,2006,2007
49000,Utah,49,"      Data processing, hosting, and other information services",330183,359280,408743,438619,348024
49000,Utah,50,"    Finance, insurance, real estate, rental, and leasing",3169539,3364652,3672026,4107881,4450235
49000,Utah,51,      Finance and insurance,2681489,2823781,3044496,3389348,3657713
49000,Utah,52,"        Monetary Authorities- central bank, credit intermediation, and related services",(D),(D),1587640,1786654,1903383
49000,Utah,53,"        Securities, commodity contracts, and other financial investments and related activities",445894,523269,526736,594539,674139
49000,Utah,54,        Insurance carriers and related activities,783153,831500,927024,1005868,1077919
49000,Utah,55,"        Funds, trusts, and other financial vehicles",(D),(D),3096,2288,2272
49000,Utah,56,      Real estate and rental and leasing,488050,540871,627530,718533,792523
49000,Utah,57,        Real estate,326702,368249,437161,507703,557551
49000,Utah,58,        Rental and leasing services and lessors of nonfinancial intangible assets,161349,172622,190369,210830,234971
49000,Utah,59,    Professional and business services,5531628,5978533,6567975,7567424,8368437
49000,Utah,60,"      Professional, scientific, and technical services",2843930,3025698,3373272,3928925,4398183
49000,Utah,61,        Legal services,517868,565469,595370,659793,699530
49000,Utah,62,        Computer systems design and related services,801700,845282,951211,1105211,1233733
49000,Utah,63,"        Miscellaneous professional, scientific, and technical services",1524363,1614946,1826690,2163921,2464920
49000,Utah,64,      Management of companies and enterprises,1155467,1191809,1252949,1412833,1528802
49000,Utah,65,      Administrative and support and waste management and remediation services,1532231,1761026,1941754,2225666,2441452
49000,Utah,66,        Administrative and support services,1390620,1608362,1771897,2035231,2231418
49000,Utah,67,        Waste management and remediation services,141610,152664,169858,190435,210034
49000,Utah,68,"    Educational services, health care, and social assistance",4143107,4548397,4927840,5506028,5853410
49000,Utah,69,      Educational services,734261,813258,892366,1002081,1083036
49000,Utah,70,      Health care and social assistance,3408846,3735139,4035474,4503947,4770374
49000,Utah,71,        Ambulatory health care services,1625946,1791854,1952840,2241376,2332802
49000,Utah,72,        Hospitals,1141702,1231667,1309820,1401750,1518402
49000,Utah,73,        Nursing and residential care facilities,397579,439311,471578,536877,574309
49000,Utah,74,        Social assistance,243619,272307,301236,323943,344861
49000,Utah,75,"    Arts, entertainment, recreation, accommodation, and food services",1670345,1778304,1884991,2090830,2271574
49000,Utah,76,"      Arts, entertainment, and recreation",373404,392716,415009,472402,515587
49000,Utah,77,"        Performing arts, spectator sports, museums, and related activities",142636,149940,163047,190248,211671
49000,Utah,78,"        Amusement, gambling, and recreation industries",230768,242775,251962,282154,303916
49000,Utah,79,      Accommodation and food services,1296941,1385588,1469982,1618428,1755988
49000,Utah,80,        Accommodation,358385,376501,397708,437923,471238
49000,Utah,81,        Food services and drinking places,938556,1009087,1072275,1180505,1284750
49000,Utah,82,    Other services (except government and government enterprises),2036182,2125374,2085340,2212420,2329574
49000,Utah,83,  Government and government enterprises,9698427,10309245,10876180,11454627,12053306
49000,Utah,84,    Federal civilian,2273596,2380640,2552707,2686516,2813054
49000,Utah,85,    Military,672184,698729,778573,752778,752302
49000,Utah,86,    State and local,6752647,7229876,7544900,8015333,8487950
49000,Utah,,Addenda:,,,,,
49000,Utah,87,Natural resources and mining,558737,639656,763002,964748,1123780
49000,Utah,88,Trade,5461078,5908302,6336905,7009994,7722650
49000,Utah,89,Transportation and utilities,2256615,2417750,2572228,2740033,3093682
49000,Utah,90,Private goods-producing industries 2/,8662505,9376451,10285107,11924391,13329938
49000,Utah,91,Private services-providing industries 3/,25780152,27731645,29862500,33031966,35854439
50000,Vermont,1,All industry total,12435879,13135375,13642622,14091569,14690800
50000,Vermont,2,  Private industries,9925331,10425314,10788822,11109332,11613479
50000,Vermont,3,"    Agriculture, forestry, fishing, and hunting",98518,98895,83108,95354,108427
50000,Vermont,4,      Farms,78451,76642,61938,68608,81313
50000,Vermont,5,"      Forestry, fishing, and related activities",20067,22253,21170,26747,27115
50000,Vermont,6,"    Mining, quarrying, and oil and gas extraction",40005,38651,35791,51768,53601
50000,Vermont,7,      Oil and gas extraction,0,0,0,0,0
50000,Vermont,8,      Mining (except oil and gas),(D),(D),(D),(D),(D)
50000,Vermont,9,      Support activities for mining,(D),(D),(D),(D),(D)
50000,Vermont,10,    Utilities,161146,181551,183834,190977,206329
50000,Vermont,11,    Construction,653607,734524,773245,815931,838190
50000,Vermont,12,    Manufacturing,2101314,2129306,2172616,2157368,2240878
50000,Vermont,13,      Durable goods manufacturing,1614151,1642439,1676928,1679715,1754700
50000,Vermont,14,        Wood product manufacturing,107695,99546,101962,97811,103741
50000,Vermont,15,        Nonmetallic mineral product manufacturing,99929,102944,105212,104506,103348
50000,Vermont,16,        Primary metal manufacturing,21601,22201,18778,15976,15855
50000,Vermont,17,        Fabricated metal product manufacturing,158240,162678,169781,160849,167610
50000,Vermont,18,        Machinery manufacturing,167535,174715,173363,171674,179504
50000,Vermont,19,        Computer and electronic product manufacturing,669673,650033,659652,670520,703690
50000,Vermont,20,"        Electrical equipment, appliance, and component manufacturing",61478,68623,74554,75641,84470
50000,Vermont,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",(D),(D),(D),(D),(D)
50000,Vermont,22,        Other transportation equipment manufacturing,(D),(D),(D),(D),(D)
50000,Vermont,23,        Furniture and related product manufacturing,80243,80135,82101,79636,83521
50000,Vermont,24,        Miscellaneous manufacturing,95313,104766,115708,127257,134149
50000,Vermont,25,      Nondurable goods manufacturing,487163,486867,495688,477653,486178
50000,Vermont,26,        Food and beverage and tobacco products manufacturing,175034,177742,185652,181175,195201
50000,Vermont,27,        Textile mills and textile product mills,14173,11460,10666,9445,8436
50000,Vermont,28,"        Apparel, leather, and allied product manufacturing",(D),(D),(D),(D),(D)
50000,Vermont,29,        Paper manufacturing,79336,76135,81650,80031,77335
50000,Vermont,30,        Printing and related support activities,86464,87278,83520,73141,71192
50000,Vermont,31,        Petroleum and coal products manufacturing,(D),(D),(D),(D),(D)
50000,Vermont,32,        Chemical manufacturing,70558,71496,73628,53454,51733
50000,Vermont,33,        Plastics and rubber products manufacturing,42409,41101,42633,63331,64540
50000,Vermont,34,    Wholesale trade,538879,540922,556279,582006,597102
50000,Vermont,35,    Retail trade,1112921,1164355,1209081,1213767,1236158
50000,Vermont,36,    Transportation and warehousing,282000,302305,312886,311015,323794
50000,Vermont,37,      Air transportation,13158,13946,14778,14088,12114
50000,Vermont,38,      Rail transportation,11977,12933,13292,14016,14781
50000,Vermont,39,      Water transportation,(D),(D),(D),(D),(D)
50000,Vermont,40,      Truck transportation,119595,125341,127940,129140,132391
50000,Vermont,41,      Transit and ground passenger transportation,32430,33771,34797,36669,40220
50000,Vermont,42,      Pipeline transportation,0,0,0,0,0
50000,Vermont,43,      Other transportation and support activities,(D),(D),(D),(D),(D)
50000,Vermont,44,      Warehousing and storage,32252,33995,38245,36216,37814
50000,Vermont,45,    Information,320149,326717,326133,317016,329755
50000,Vermont,46,      Publishing industries (except Internet),119027,(D),(D),113654,120499
50000,Vermont,47,      Motion picture and sound recording industries,10585,10590,9512,9933,11254
50000,Vermont,48,      Broadcasting (except Internet) and telecommunications,151991,149635,146982,141465,154903
50000,Vermont,49,"      Data processing, hosting, and other information services",38545,(D),(D),51964,43099
50000,Vermont,50,"    Finance, insurance, real estate, rental, and leasing",718354,744813,779163,786588,855698
50000,Vermont,51,      Finance and insurance,612862,627315,660650,669385,729760
50000,Vermont,52,"        Monetary Authorities- central bank, credit intermediation, and related services",264897,(D),277470,262965,288567
50000,Vermont,53,"        Securities, commodity contracts, and other financial investments and related activities",85784,100892,(D),123452,145027
50000,Vermont,54,        Insurance carriers and related activities,258828,260223,271265,282141,295430
50000,Vermont,55,"        Funds, trusts, and other financial vehicles",3353,(D),(D),827,736
50000,Vermont,56,      Real estate and rental and leasing,105492,117498,118513,117203,125937
50000,Vermont,57,        Real estate,72262,83713,82462,81549,87584
50000,Vermont,58,        Rental and leasing services and lessors of nonfinancial intangible assets,33229,33786,36051,35654,38354
50000,Vermont,59,    Professional and business services,945736,1022311,1095678,1194427,1227686
50000,Vermont,60,"      Professional, scientific, and technical services",699985,737485,803709,904549,916263
50000,Vermont,61,        Legal services,134979,132243,144272,147828,157420
50000,Vermont,62,        Computer systems design and related services,166463,195040,213261,272732,249226
50000,Vermont,63,"        Miscellaneous professional, scientific, and technical services",398543,410202,446176,483988,509618
50000,Vermont,64,      Management of companies and enterprises,21077,23516,24570,14626,14048
50000,Vermont,65,      Administrative and support and waste management and remediation services,224674,261310,267399,275252,297375
50000,Vermont,66,        Administrative and support services,182427,209218,215004,220735,240044
50000,Vermont,67,        Waste management and remediation services,42247,52092,52395,54517,57330
50000,Vermont,68,"    Educational services, health care, and social assistance",1914854,2046720,2163960,2281998,2440360
50000,Vermont,69,      Educational services,392047,428197,438484,457625,479238
50000,Vermont,70,      Health care and social assistance,1522807,1618523,1725476,1824373,1961122
50000,Vermont,71,        Ambulatory health care services,695389,737692,769573,784836,831046
50000,Vermont,72,        Hospitals,480597,510647,555416,624194,689134
50000,Vermont,73,        Nursing and residential care facilities,180809,189718,197937,206774,216049
50000,Vermont,74,        Social assistance,166012,180467,202550,208570,224893
50000,Vermont,75,"    Arts, entertainment, recreation, accommodation, and food services",674419,716391,725033,736030,766871
50000,Vermont,76,"      Arts, entertainment, and recreation",83662,92711,94777,100228,105110
50000,Vermont,77,"        Performing arts, spectator sports, museums, and related activities",29933,37903,36989,38392,39645
50000,Vermont,78,"        Amusement, gambling, and recreation industries",53729,54808,57788,61837,65464
50000,Vermont,79,      Accommodation and food services,590757,623680,630257,635802,661761
50000,Vermont,80,        Accommodation,290009,299188,300055,298082,311442
50000,Vermont,81,        Food services and drinking places,300748,324492,330202,337720,350320
50000,Vermont,82,    Other services (except government and government enterprises),363428,377853,372015,375086,388630
