SAINC7N Wages and Salaries by NAICS Industry 1/,,,,,,,
(Thousands of dollars) ,,,,,,,
Bureau of Economic Analysis ,,,,,,,
State or DC,,,,,,,
GeoFips,GeoName,LineCode,Description,2010,2011,2012,2013
5000,Arkansas,517,"          Electrical equipment, appliance, and component manufacturing",355546,356785,328655,285569
5000,Arkansas,518,"          Motor vehicles, bodies and trailers, and parts manufacturing",(D),(D),(D),(D)
5000,Arkansas,519,          Other transportation equipment manufacturing,256657,280211,304441,(D)
5000,Arkansas,521,          Furniture and related product manufacturing,148694,128582,121100,120838
5000,Arkansas,522,          Miscellaneous manufacturing,125898,125814,126852,128485
5000,Arkansas,530,        Nondurable goods manufacturing,3178300,3203608,3224660,3226894
5000,Arkansas,531,          Food manufacturing,1472654,1434980,1443849,1451483
5000,Arkansas,532,          Beverage and tobacco product manufacturing,46589,50210,50213,50543
5000,Arkansas,533,          Textile mills,5101,3283,3095,3069
5000,Arkansas,534,          Textile product mills,37872,40794,40497,39901
5000,Arkansas,535,          Apparel manufacturing,29900,28463,27515,25898
5000,Arkansas,536,          Leather and allied product manufacturing,32215,33818,36369,31795
5000,Arkansas,537,          Paper manufacturing,612574,620036,625691,628869
5000,Arkansas,538,          Printing and related support activities,163537,173280,156237,129691
5000,Arkansas,539,          Petroleum and coal products manufacturing,49551,49942,52965,58561
5000,Arkansas,541,          Chemical manufacturing,268511,282548,289287,302009
5000,Arkansas,542,          Plastics and rubber products manufacturing,459796,486254,498942,505075
5000,Arkansas,600,      Wholesale trade,2628408,2721387,2838710,2898583
5000,Arkansas,700,      Retail trade,3119308,3219499,3327541,3389320
5000,Arkansas,701,        Motor vehicle and parts dealers,622022,661816,704300,742619
5000,Arkansas,702,        Furniture and home furnishings stores,96975,97405,99491,100818
5000,Arkansas,703,        Electronics and appliance stores,128127,138450,125127,122014
5000,Arkansas,704,        Building material and garden equipment and supplies dealers,275478,276576,276676,283002
5000,Arkansas,705,        Food and beverage stores,359126,366650,368467,368816
5000,Arkansas,706,        Health and personal care stores,276160,283768,291966,291999
5000,Arkansas,707,        Gasoline stations,199787,203178,212433,222546
5000,Arkansas,708,        Clothing and clothing accessories stores,133616,135166,142422,145151
5000,Arkansas,709,"        Sporting goods, hobby, musical instrument, and book stores",73487,72339,81167,84904
5000,Arkansas,711,        General merchandise stores,763731,785755,816567,812377
5000,Arkansas,712,        Miscellaneous store retailers,131082,138105,146615,149852
5000,Arkansas,713,        Nonstore retailers,59717,60291,62310,65222
5000,Arkansas,800,      Transportation and warehousing,2152942,2363031,2462724,2494326
5000,Arkansas,801,        Air transportation,47107,57632,49079,47398
5000,Arkansas,802,        Rail transportation,205344,228068,258704,258803
5000,Arkansas,803,        Water transportation,5434,5800,2534,(D)
5000,Arkansas,804,        Truck transportation,1289149,1421068,1474686,1477027
5000,Arkansas,805,        Transit and ground passenger transportation,25540,28872,32344,36082
5000,Arkansas,806,        Pipeline transportation,25917,38690,36735,45505
5000,Arkansas,807,        Scenic and sightseeing transportation,860,844,868,(D)
5000,Arkansas,808,        Support activities for transportation,179895,191888,207583,212895
5000,Arkansas,809,        Couriers and messengers,126732,128685,140057,149157
5000,Arkansas,811,        Warehousing and storage,246964,261484,260134,265621
5000,Arkansas,900,      Information,798000,807739,774052,786403
5000,Arkansas,901,        Publishing industries (except Internet),180328,181041,175927,173274
5000,Arkansas,902,        Motion picture and sound recording industries,24658,28004,25781,25277
5000,Arkansas,903,        Broadcasting (except Internet),66800,68649,69320,69522
5000,Arkansas,904,        Internet publishing and broadcasting 2/,(NA),(NA),(NA),(NA)
5000,Arkansas,905,        Telecommunications,443250,449006,409883,418695
5000,Arkansas,906,"        Data processing, hosting, and related services",70824,68124,80107,85393
5000,Arkansas,907,        Other information services 2/,12140,12915,13034,14242
5000,Arkansas,1000,      Finance and insurance,1911908,2042591,2124515,2144981
5000,Arkansas,1001,        Monetary Authorities-central bank,(D),(D),(D),(D)
5000,Arkansas,1002,        Credit intermediation and related activities,843481,860002,896387,965435
5000,Arkansas,1003,"        Securities, commodity contracts, and other financial investments and related activities",335033,346251,383289,341352
5000,Arkansas,1004,        Insurance carriers and related activities,715474,805976,838809,832157
5000,Arkansas,1005,"        Funds, trusts, and other financial vehicles",(D),(D),(D),(D)
5000,Arkansas,1100,      Real estate and rental and leasing,432815,444088,462759,465917
5000,Arkansas,1101,        Real estate,273069,276596,285002,297062
5000,Arkansas,1102,        Rental and leasing services,157048,164541,174358,165498
5000,Arkansas,1103,        Lessors of nonfinancial intangible assets (except copyrighted works),2698,2951,3399,3357
5000,Arkansas,1200,"      Professional, scientific, and technical services",2063319,2228210,2152068,2293908
5000,Arkansas,1300,      Management of companies and enterprises,2364170,2409755,2967099,3248540
5000,Arkansas,1400,      Administrative and support and waste management and remediation services,1371807,1497984,1481421,1560390
5000,Arkansas,1401,        Administrative and support services,1255931,1376572,1357190,1437521
5000,Arkansas,1402,        Waste management and remediation services,115876,121412,124231,122869
5000,Arkansas,1500,      Educational services,393784,418299,418849,449923
5000,Arkansas,1600,      Health care and social assistance,5663348,5868985,6154255,6266628
5000,Arkansas,1601,        Ambulatory health care services,2485372,2605261,2742933,2815990
5000,Arkansas,1602,        Hospitals,1747716,1790487,1858825,1863408
5000,Arkansas,1603,        Nursing and residential care facilities,725292,750630,775001,795011
5000,Arkansas,1604,        Social assistance,704968,722607,777496,792219
5000,Arkansas,1700,"      Arts, entertainment, and recreation",189808,198210,203184,212780
5000,Arkansas,1701,"        Performing arts, spectator sports, and related industries",47996,54415,53162,54619
5000,Arkansas,1702,"        Museums, historical sites, and similar institutions",8027,10324,13318,14722
5000,Arkansas,1703,"        Amusement, gambling, and recreation industries",133785,133471,136704,143439
5000,Arkansas,1800,      Accommodation and food services,1305917,1368688,1460859,1511096
5000,Arkansas,1801,        Accommodation,203979,206557,210474,217886
5000,Arkansas,1802,        Food services and drinking places,1101938,1162131,1250385,1293210
5000,Arkansas,1900,      Other services (except government and government enterprises),1365602,1407408,1446543,1466830
5000,Arkansas,1901,        Repair and maintenance,293598,315565,325420,335945
5000,Arkansas,1902,        Personal and laundry services,206382,214390,219139,219854
5000,Arkansas,1903,"        Religious, grantmaking, civic, professional, and similar organizations",792996,799362,828027,832376
5000,Arkansas,1904,        Private households,72626,78091,73957,78655
5000,Arkansas,2000,    Government and government enterprises,8931173,9053029,9111013,9199525
5000,Arkansas,2001,      Federal civilian,1341863,1319785,1294851,1275981
5000,Arkansas,2002,      Military,641121,620857,617216,626570
5000,Arkansas,2010,      State and local,6948189,7112387,7198946,7296974
5000,Arkansas,2011,        State government,3011283,3108528,3181494,3232608
5000,Arkansas,2012,        Local government,3936906,4003859,4017452,4064366
6000,California,50,Wages and salaries by place of work (thousands of dollars),813694377,847508892,903208798,933895158
6000,California,81,  Farm wages and salaries,5119135,4246626,4946531,5499560
6000,California,82,  Nonfarm wages and salaries,808575242,843262266,898262267,928395598
6000,California,90,    Private nonfarm wages and salaries,658354815,692911657,746910658,775311954
6000,California,100,"      Forestry, fishing, and related activities",4368212,4579713,5002626,5461449
6000,California,101,        Forestry and logging,103140,112796,113525,114820
6000,California,102,"        Fishing, hunting and trapping",34078,36961,44255,41653
6000,California,103,        Support activities for agriculture and forestry,4230994,4429956,4844846,5304976
6000,California,200,"      Mining, quarrying, and oil and gas extraction",3196161,3405528,3794314,3788335
6000,California,201,        Oil and gas extraction,2034675,2052466,2318769,2328364
6000,California,202,        Mining (except oil and gas),355956,377800,383611,400015
6000,California,203,        Support activities for mining,805530,975262,1091934,1059956
6000,California,300,      Utilities,5899928,6298503,6587577,6914877
6000,California,400,      Construction,32161783,32957440,35712080,38602943
6000,California,401,        Construction of buildings,8196258,8276450,8856636,9410563
6000,California,402,        Heavy and civil engineering construction,4936969,5381042,6056969,6197891
6000,California,403,        Specialty trade contractors,19028556,19299948,20798475,22994489
6000,California,500,      Manufacturing,92101130,95347534,98932193,99593271
6000,California,510,        Durable goods manufacturing,65919990,69047100,70776173,70466330
6000,California,511,          Wood product manufacturing,815859,792378,813765,874804
6000,California,512,          Nonmetallic mineral product manufacturing,1496200,1495445,1570045,1623729
6000,California,513,          Primary metal manufacturing,1042546,1186894,1173207,1147689
6000,California,514,          Fabricated metal product manufacturing,6094908,6442506,6777630,6899974
6000,California,515,          Machinery manufacturing,5072751,5651964,5721916,5919465
6000,California,516,          Computer and electronic product manufacturing,34230381,35967190,36754961,35517025
6000,California,517,"          Electrical equipment, appliance, and component manufacturing",1744397,1862887,1898593,1942411
6000,California,518,"          Motor vehicles, bodies and trailers, and parts manufacturing",1629339,1093711,1032549,1097527
6000,California,519,          Other transportation equipment manufacturing,7186138,7814302,7745928,7871572
6000,California,521,          Furniture and related product manufacturing,1247489,1268423,1302223,1369659
6000,California,522,          Miscellaneous manufacturing,5359982,5471400,5985356,6202475
6000,California,530,        Nondurable goods manufacturing,26181140,26300434,28156020,29126941
6000,California,531,          Food manufacturing,6340179,6479730,6720770,6860809
6000,California,532,          Beverage and tobacco product manufacturing,2247546,2340866,2486641,2570802
6000,California,533,          Textile mills,301404,313782,305556,315588
6000,California,534,          Textile product mills,337112,320341,319808,357923
6000,California,535,          Apparel manufacturing,2158426,2056799,2127712,2142444
6000,California,536,          Leather and allied product manufacturing,122227,128881,126783,123476
6000,California,537,          Paper manufacturing,1273119,1309328,1272598,1286531
6000,California,538,          Printing and related support activities,2044120,1949549,1946063,1950811
6000,California,539,          Petroleum and coal products manufacturing,2137443,2338671,2437846,2205716
6000,California,541,          Chemical manufacturing,7146287,6980047,8218344,9154182
6000,California,542,          Plastics and rubber products manufacturing,2073277,2082440,2193899,2158659
6000,California,600,      Wholesale trade,42662973,45238252,47535031,49445747
6000,California,700,      Retail trade,48677936,50394835,53167663,54032410
6000,California,701,        Motor vehicle and parts dealers,7256021,7756053,8373853,8897927
6000,California,702,        Furniture and home furnishings stores,1685352,1804755,1749561,1764425
6000,California,703,        Electronics and appliance stores,3934369,4289757,4794402,4207159
6000,California,704,        Building material and garden equipment and supplies dealers,3702128,3723493,3872050,4071195
6000,California,705,        Food and beverage stores,9429274,9563052,9746759,9950735
6000,California,706,        Health and personal care stores,4174338,4226342,4378738,4501991
6000,California,707,        Gasoline stations,1212130,1214662,1260911,1222127
6000,California,708,        Clothing and clothing accessories stores,3656012,3805966,4061139,4151387
6000,California,709,"        Sporting goods, hobby, musical instrument, and book stores",1623110,1543175,1529674,1556779
6000,California,711,        General merchandise stores,7155527,7255926,7650649,7484049
6000,California,712,        Miscellaneous store retailers,2455152,2515664,2597273,2614437
6000,California,713,        Nonstore retailers,2394523,2695990,3152654,3610199
6000,California,800,      Transportation and warehousing,19933050,20798657,21970232,23095969
6000,California,801,        Air transportation,2565988,2773261,3080229,3312535
6000,California,802,        Rail transportation,859904,916979,1024352,981195
6000,California,803,        Water transportation,373592,450706,447652,451950
6000,California,804,        Truck transportation,4503151,4814182,5039629,5288653
6000,California,805,        Transit and ground passenger transportation,1164591,1242751,1367186,1397447
