,median,lower,upper,sd,year,abb
2454,-0.637124916,-0.847884709,-0.283897054,0.170206731,1984,AZ
2455,1.250216954,0.877989757,1.650459741,0.235400621,1984,CA
2456,0.13693167,-0.278215017,0.606807504,0.263215404,1984,CO
2457,0.883548047,0.453925275,1.289516756,0.253707538,1984,CT
2458,0.545440477,0.096460228,0.986788584,0.264883446,1984,DE
2459,-1.06859604,-1.420792035,-0.83345713,0.188617892,1984,FL
2460,-1.371262061,-1.840846908,-0.979678978,0.264675342,1984,GA
2461,1.323731831,0.932483781,1.761994679,0.252135637,1984,HI
2462,0.390392175,-0.034263591,0.78151878,0.245859409,1984,IA
2463,-0.316791963,-0.650839393,0.091002724,0.229099152,1984,ID
2464,0.383490607,-0.030933453,0.806493361,0.255427736,1984,IL
2465,-0.079559151,-0.516031166,0.318207258,0.251487774,1984,IN
2466,-0.254872337,-0.627765476,0.182911062,0.245163895,1984,KS
2467,-0.45835976,-0.785317523,-0.049903383,0.224635291,1984,KY
2468,-1.275755498,-1.74237023,-0.926011436,0.253073708,1984,LA
2469,1.588004388,1.167552623,2.056574149,0.264313764,1984,MA
2470,0.759668395,0.35674083,1.190524188,0.256992412,1984,MD
2471,0.860798151,0.40575243,1.265414997,0.259264094,1984,ME
2472,0.894886463,0.455030328,1.27465001,0.25706744,1984,MI
2473,0.732993268,0.309564478,1.168835627,0.26693369,1984,MN
2474,-0.212606285,-0.616883625,0.168879222,0.241619865,1984,MO
2475,-1.859485662,-2.449899231,-1.326916289,0.343109706,1984,MS
2476,0.261095154,-0.200585404,0.723089243,0.269881133,1984,MT
2477,-1.07253263,-1.428455898,-0.824728763,0.188108413,1984,NC
2478,-0.875653954,-1.061399546,-0.683371898,0.113544285,1984,ND
2479,-0.235066692,-0.61505636,0.148243052,0.228300692,1984,NE
2480,0.242124296,-0.176583409,0.705896293,0.25998353,1984,NH
2481,1.751004575,1.299310364,2.18785136,0.269937109,1984,NJ
2482,0.086356431,-0.340066734,0.50264861,0.264600951,1984,NM
2483,-0.539831308,-0.818922956,-0.179202741,0.200164488,1984,NV
2484,1.727319249,1.32193285,2.166527489,0.271525216,1984,NY
2485,0.025054794,-0.397911986,0.484512258,0.268938172,1984,OH
2486,-0.459852964,-0.759549261,-0.054385098,0.218666717,1984,OK
2487,0.941611976,0.563034131,1.354233264,0.243023973,1984,OR
2488,0.834474551,0.369764311,1.258699888,0.279051598,1984,PA
2489,1.267452132,0.879983833,1.773600161,0.263093373,1984,RI
2490,-1.244686449,-1.694184652,-0.878984902,0.248744296,1984,SC
2491,-0.552978295,-0.833142386,-0.198518911,0.19549519,1984,SD
2492,-0.605388236,-0.858906123,-0.262787394,0.181455655,1984,TN
2493,-0.563246089,-0.811216487,-0.223905932,0.192870095,1984,TX
2494,-0.661344624,-0.872408927,-0.350566916,0.160347566,1984,UT
2495,-1.29612091,-1.741101553,-0.946286089,0.251414037,1984,VA
2496,0.682886329,0.245584204,1.106680009,0.258527975,1984,VT
2497,0.839048618,0.38546586,1.269701082,0.255264835,1984,WA
2498,0.874161636,0.473415151,1.279420633,0.252516345,1984,WI
2499,0.254272294,-0.144979108,0.662794749,0.245864823,1984,WV
2500,-0.479115698,-0.774270501,-0.13061012,0.19843277,1984,WY
2501,0.820063344,0.383073101,1.228787773,0.271780872,1985,AK
2502,-1.778025312,-2.307202082,-1.300269881,0.308195093,1985,AL
2503,-1.507373013,-1.986701681,-1.065200934,0.280333118,1985,AR
2504,-0.620872375,-0.866561865,-0.25226004,0.194276236,1985,AZ
2505,1.22157077,0.826736238,1.665623891,0.256991152,1985,CA
2506,-0.173020996,-0.586398712,0.242250609,0.239276437,1985,CO
2507,0.848157772,0.424456029,1.248982894,0.253961347,1985,CT
2508,0.522543861,0.090944727,0.945837706,0.271653945,1985,DE
2509,-1.051741481,-1.392665792,-0.829714549,0.177539653,1985,FL
2510,-1.359705683,-1.892269917,-0.962871753,0.266446684,1985,GA
2511,1.231701473,0.842707783,1.660889325,0.250329825,1985,HI
2512,0.327511991,-0.044931509,0.812354552,0.256242084,1985,IA
2513,-0.576325025,-0.835159143,-0.233562929,0.190049079,1985,ID
2514,0.53531229,0.08094758,0.93719157,0.265282979,1985,IL
2515,-0.207618093,-0.624893971,0.204649755,0.255373802,1985,IN
2516,-0.170026591,-0.597252156,0.260309971,0.257967646,1985,KS
2517,-0.487205484,-0.791020899,-0.094044985,0.225753865,1985,KY
2518,-1.273118115,-1.71690024,-0.910782692,0.247843561,1985,LA
2519,1.566728858,1.137081683,1.979962536,0.257021496,1985,MA
2520,0.69808214,0.259918113,1.151139675,0.263714557,1985,MD
2521,0.822364177,0.399140875,1.294902176,0.269344271,1985,ME
2522,0.789267207,0.32341226,1.248991168,0.268640335,1985,MI
2523,0.658130491,0.211612185,1.093918415,0.264779187,1985,MN
2524,-0.296783692,-0.638526209,0.115635146,0.223089621,1985,MO
2525,-1.681686649,-2.232253232,-1.234152174,0.30295556,1985,MS
2526,0.348876135,-0.101412847,0.782309988,0.2727436,1985,MT
2527,-1.069486489,-1.415041276,-0.845956464,0.177473474,1985,NC
2528,-0.891652419,-1.094030893,-0.716069297,0.113869001,1985,ND
2529,-0.29362984,-0.657496881,0.132585251,0.232057842,1985,NE
2530,0.111098618,-0.321094855,0.50608352,0.245556473,1985,NH
2531,1.695169316,1.224047789,2.193266524,0.286099899,1985,NJ
2532,0.126923587,-0.28542769,0.57861846,0.260483938,1985,NM
2533,-0.55852112,-0.828514747,-0.204503735,0.197059751,1985,NV
2534,1.886754668,1.434309889,2.367834052,0.285015261,1985,NY
2535,0.266091572,-0.190114641,0.741062344,0.271012138,1985,OH
2536,-0.259471435,-0.662653366,0.128005362,0.249183763,1985,OK
2537,0.87227099,0.431237553,1.25575828,0.255888528,1985,OR
2538,0.798920579,0.34159002,1.287239286,0.274691013,1985,PA
2539,1.240218996,0.81960611,1.638110887,0.252520046,1985,RI
2540,-1.152129958,-1.593968647,-0.878267225,0.217199844,1985,SC
2541,-0.647606532,-0.877549328,-0.335680235,0.16946422,1985,SD
2542,-0.616588467,-0.852455276,-0.253771692,0.187658315,1985,TN
2543,-0.567392097,-0.838555022,-0.234399682,0.18441615,1985,TX
2544,-0.675739036,-0.896162501,-0.336663186,0.173118278,1985,UT
2545,-1.273443082,-1.800185054,-0.957077714,0.256660951,1985,VA
2546,0.894673477,0.475911399,1.319453807,0.263243491,1985,VT
2547,0.778897692,0.34118095,1.212109557,0.264006789,1985,WA
2548,0.808153862,0.428351013,1.181492223,0.227299122,1985,WI
2549,0.257927978,-0.120648013,0.646931775,0.236791411,1985,WV
2550,-0.464401524,-0.797715664,-0.096476584,0.214577231,1985,WY
2551,0.762995865,0.325546669,1.193882096,0.267799983,1986,AK
2552,-1.800087898,-2.377723082,-1.300252477,0.327001291,1986,AL
2553,-1.548624206,-2.075758102,-1.139572258,0.289962769,1986,AR
2554,-0.650493543,-0.875707519,-0.280510532,0.183978981,1986,AZ
2555,1.302132589,0.87094929,1.690705272,0.247986252,1986,CA
2556,-0.20834234,-0.619422355,0.223182599,0.251955259,1986,CO
2557,0.963578998,0.562056085,1.381047569,0.268246399,1986,CT
2558,0.415391801,-0.002913437,0.876475882,0.278014292,1986,DE
2559,-1.052039546,-1.353458579,-0.830536967,0.164953564,1986,FL
2560,-1.459004491,-1.918349861,-1.05188983,0.276559809,1986,GA
2561,1.151418117,0.812805432,1.528979221,0.225578364,1986,HI
2562,0.360036353,-0.015584778,0.797353981,0.25637319,1986,IA
2563,-0.558024484,-0.838440761,-0.169544193,0.207095962,1986,ID
2564,0.479130549,0.096921778,0.908864911,0.250888198,1986,IL
2565,-0.231365132,-0.63844264,0.128129796,0.244649163,1986,IN
2566,-0.167805491,-0.588719514,0.265338084,0.253460043,1986,KS
2567,-0.453164063,-0.766962102,-0.04942686,0.225398068,1986,KY
2568,-1.313610901,-1.807847721,-0.942371829,0.26464875,1986,LA
2569,1.67327136,1.263453272,2.12950537,0.26947082,1986,MA
2570,0.66999595,0.27668421,1.079201837,0.244716578,1986,MD
2571,0.786067978,0.348317776,1.1714414,0.256768902,1986,ME
2572,0.838376774,0.357951522,1.236776359,0.266888959,1986,MI
2573,0.684492222,0.253895514,1.097410996,0.252772212,1986,MN
2574,-0.185458401,-0.629919806,0.212131044,0.255967698,1986,MO
2575,-1.741849042,-2.281264088,-1.276505101,0.314673524,1986,MS
2576,0.425129153,-0.011871067,0.864656318,0.276438879,1986,MT
2577,-1.069376017,-1.404940671,-0.839833238,0.171297951,1986,NC
2578,-0.915756935,-1.132548898,-0.734207866,0.118507144,1986,ND
2579,-0.259098766,-0.652446969,0.149683358,0.244948614,1986,NE
2580,0.044685117,-0.347631021,0.449166955,0.239236193,1986,NH
2581,1.688505557,1.230592576,2.102793726,0.271080584,1986,NJ
2582,0.102996085,-0.335634658,0.496459868,0.255766055,1986,NM
2583,-0.612448258,-0.860997416,-0.243998751,0.190357017,1986,NV
2584,1.85692107,1.387974116,2.331750153,0.296144898,1986,NY
2585,0.327631532,-0.101008905,0.822707239,0.266049725,1986,OH
2586,-0.294787729,-0.707916093,0.132765807,0.252906587,1986,OK
2587,0.998162117,0.563887987,1.406051577,0.263527073,1986,OR
2588,0.762354329,0.352283639,1.209437166,0.266209481,1986,PA
2589,1.409081742,1.001129695,1.816268407,0.248910756,1986,RI
2590,-1.229597852,-1.603023029,-0.91338937,0.210554265,1986,SC
2591,-0.615909229,-0.855861414,-0.242591905,0.189440351,1986,SD
2592,-0.602954184,-0.862788472,-0.263784714,0.182871245,1986,TN
2593,-0.598082888,-0.842923262,-0.242632347,0.189709942,1986,TX
2594,-0.694373782,-0.898662318,-0.393871586,0.157876988,1986,UT
2595,-1.353240481,-1.870756748,-0.988290627,0.258027636,1986,VA
2596,0.947670591,0.564024493,1.431885214,0.265466418,1986,VT
2597,0.761093308,0.288732276,1.206151515,0.276236716,1986,WA
2598,0.817640235,0.42187737,1.20589883,0.233406404,1986,WI
2599,0.191293513,-0.22454338,0.619580299,0.263361394,1986,WV
2600,-0.472950977,-0.817732198,-0.074706071,0.231479105,1986,WY
2601,0.601133044,0.149485859,1.082697926,0.281459166,1987,AK
2602,-1.931401789,-2.519042326,-1.387638455,0.344108821,1987,AL
2603,-1.63436124,-2.18335973,-1.143292051,0.29996941,1987,AR
2604,-0.653512222,-0.898361721,-0.300057097,0.189795076,1987,AZ
2605,1.343500013,0.950827214,1.806144985,0.252904037,1987,CA
2606,-0.231492907,-0.61093908,0.201755856,0.250942329,1987,CO
2607,0.898546913,0.479145753,1.305951051,0.263085626,1987,CT
2608,0.363574943,-0.067454186,0.842076081,0.275223518,1987,DE
2609,-1.111126929,-1.421542625,-0.90176891,0.165157086,1987,FL
2610,-1.50134922,-1.95436871,-1.107458869,0.263033437,1987,GA
2611,1.157864891,0.78419138,1.557611675,0.248914207,1987,HI
2612,0.4045782,-0.017518418,0.837947466,0.261499865,1987,IA
2613,-0.587828333,-0.863016259,-0.222479115,0.193362645,1987,ID
2614,0.456436921,-0.002756267,0.895172248,0.268109422,1987,IL
2615,-0.212818191,-0.594862163,0.203532865,0.242417657,1987,IN
2616,-0.314692987,-0.73347113,0.091279097,0.247295049,1987,KS
2617,-0.491622451,-0.804294505,-0.039236218,0.226647598,1987,KY
2618,-1.371805065,-1.827157242,-1.00170446,0.262636487,1987,LA
2619,1.591503886,1.204674719,1.995739182,0.244482921,1987,MA
2620,0.651312411,0.196390232,1.073515566,0.265536929,1987,MD
2621,0.789088497,0.329149179,1.182699185,0.258246751,1987,ME
2622,0.827135645,0.406640044,1.255612545,0.261796003,1987,MI
2623,0.651271379,0.224099101,1.094449645,0.259280564,1987,MN
2624,-0.183906591,-0.574338943,0.230326786,0.248860438,1987,MO
2625,-1.833815299,-2.448747446,-1.354795936,0.325378771,1987,MS
2626,0.332012423,-0.132006011,0.777926385,0.276730054,1987,MT
2627,-1.10535682,-1.473330029,-0.877981191,0.183865457,1987,NC
2628,-0.955574818,-1.166402936,-0.775982767,0.118860135,1987,ND
2629,-0.149358128,-0.537162644,0.239154968,0.248728435,1987,NE
2630,0.135387747,-0.240057137,0.583819369,0.254860411,1987,NH
2631,1.641389337,1.248771183,2.127704049,0.264800671,1987,NJ
2632,0.052099013,-0.390877626,0.472224365,0.262823609,1987,NM
2633,-0.584017761,-0.863122627,-0.198477072,0.204273492,1987,NV
2634,1.842940294,1.39505471,2.329955353,0.293738992,1987,NY
2635,0.23915683,-0.159452809,0.636574189,0.246740201,1987,OH
2636,-0.27277641,-0.661629555,0.086268023,0.234411153,1987,OK
2637,0.958120337,0.475433788,1.387413729,0.27386746,1987,OR
2638,0.681037021,0.284784731,1.121485506,0.261470628,1987,PA
2639,1.428254448,1.021046257,1.825346505,0.250781077,1987,RI
2640,-1.311567823,-1.747701288,-0.943941979,0.24740768,1987,SC
2641,-0.636496348,-0.892675977,-0.285513664,0.186515627,1987,SD
2642,-0.591601271,-0.88968681,-0.223972633,0.204049188,1987,TN
2643,-0.633975784,-0.877090952,-0.268893319,0.194706841,1987,TX
2644,-0.719842551,-0.926005421,-0.386719365,0.167554054,1987,UT
2645,-0.634912253,-0.880450516,-0.255199725,0.195078165,1987,VA
2646,1.018205481,0.502197024,1.395903823,0.267705258,1987,VT
2647,0.767361116,0.282047285,1.165982596,0.269827989,1987,WA
2648,0.909720939,0.519023319,1.405066945,0.267567256,1987,WI
2649,0.304671344,-0.095690564,0.740783877,0.260655612,1987,WV
2650,-0.507292395,-0.833552557,-0.087641441,0.229569205,1987,WY
2651,0.420245912,-0.010385789,0.936255059,0.286739306,1988,AK
2652,-1.968058641,-2.551863127,-1.475598383,0.341060494,1988,AL
2653,-1.696881663,-2.192552434,-1.226084107,0.304227879,1988,AR
2654,-0.682899766,-0.94033912,-0.30683029,0.193530862,1988,AZ
2655,1.458214738,1.051131792,1.849917906,0.247583037,1988,CA
2656,-0.194806117,-0.612850427,0.268443846,0.263398564,1988,CO
2657,0.857682937,0.426919192,1.284736321,0.266281718,1988,CT
2658,0.484109161,0.052323405,0.916236142,0.268551786,1988,DE
2659,-1.163967144,-1.491331786,-0.911593572,0.186529152,1988,FL
2660,-1.552248205,-2.085430163,-1.118935839,0.291441118,1988,GA
2661,1.41145226,1.018237754,1.836731895,0.257021721,1988,HI
2662,0.365940559,-0.020321522,0.770315251,0.247087252,1988,IA
2663,-0.47386865,-0.839907747,-0.064114603,0.229027221,1988,ID
2664,0.388338655,-0.060613551,0.834232499,0.266174606,1988,IL
2665,-0.169371536,-0.600671292,0.280609804,0.260967342,1988,IN
2666,-0.312841261,-0.707767538,0.12315704,0.255229471,1988,KS
2667,-0.444857408,-0.807271946,-0.042590594,0.237799093,1988,KY
2668,-0.786010456,-0.981936067,-0.509777814,0.14618669,1988,LA
2669,1.584315501,1.17208855,2.026877673,0.267900196,1988,MA
2670,0.817777057,0.400316413,1.20758473,0.257345879,1988,MD
2671,0.796275417,0.371964212,1.281037369,0.27375942,1988,ME
2672,0.909815674,0.473323419,1.346488262,0.256264999,1988,MI
2673,0.744025319,0.314246961,1.173585111,0.256136448,1988,MN
2674,-0.119589718,-0.541013107,0.25543093,0.242669295,1988,MO
2675,-1.902430902,-2.446889223,-1.336169994,0.336272524,1988,MS
2676,0.316496768,-0.141345684,0.808034635,0.288233641,1988,MT
2677,-1.062664344,-1.362446825,-0.873012644,0.153503146,1988,NC
2678,-0.978667189,-1.214394936,-0.808748294,0.121232741,1988,ND
2679,-0.034855043,-0.402896531,0.345447288,0.229610677,1988,NE
2680,0.114573625,-0.281825166,0.5222099,0.249291398,1988,NH
2681,1.581276786,1.123160865,2.005568022,0.266073427,1988,NJ
2682,0.00256048,-0.418113712,0.426981946,0.254482612,1988,NM
2683,-0.641188868,-0.901849467,-0.252349885,0.199662893,1988,NV
2684,1.806246821,1.345488724,2.269713503,0.288608553,1988,NY
2685,0.338944368,-0.109034298,0.74362288,0.264108196,1988,OH
2686,-0.32160687,-0.719832065,0.074131719,0.237133444,1988,OK
2687,0.933652089,0.492856246,1.373056452,0.267855591,1988,OR
2688,0.645654524,0.227973069,1.127280873,0.273046761,1988,PA
2689,1.457654547,1.076609597,1.966311766,0.277342453,1988,RI
2690,-1.334680688,-1.764927442,-0.980884275,0.247197699,1988,SC
2691,-0.648779246,-0.916005334,-0.337117798,0.184261073,1988,SD
2692,-0.633408799,-0.897641623,-0.259908464,0.192383504,1988,TN
2693,-0.641832255,-0.910977065,-0.300922145,0.192313727,1988,TX
2694,-0.754041596,-0.961595646,-0.414361254,0.171989471,1988,UT
2695,-0.668242495,-0.901785418,-0.260792309,0.189375205,1988,VA
2696,0.972372584,0.567897182,1.438395157,0.269005542,1988,VT
2697,0.6758962,0.227543754,1.095427601,0.267264344,1988,WA
2698,0.885089624,0.425013557,1.250356531,0.250086741,1988,WI
2699,0.190865312,-0.193498587,0.621095953,0.253298383,1988,WV
2700,-0.469036377,-0.837173967,-0.058664784,0.230824154,1988,WY
2701,0.51093423,0.058953447,0.940966033,0.269150004,1989,AK
2702,-1.989144991,-2.565907803,-1.462858257,0.336505999,1989,AL
2703,-1.769701179,-2.33242483,-1.302529344,0.330288882,1989,AR
2704,-0.690265098,-0.930207663,-0.32841158,0.188269719,1989,AZ
2705,1.618432429,1.238601231,1.968083328,0.223079992,1989,CA
2706,-0.239238451,-0.611380002,0.143150052,0.239576459,1989,CO
2707,0.999720409,0.599517289,1.384491432,0.249357541,1989,CT
2708,0.428105745,0.024903504,0.852727606,0.262357549,1989,DE
2709,-1.109051636,-1.447057147,-0.899026117,0.163323135,1989,FL
2710,-1.451735575,-1.9439547,-1.103750986,0.26448436,1989,GA
2711,1.595162373,1.186273299,1.981849404,0.239364294,1989,HI
2712,0.486327515,0.044521032,0.86787989,0.25255517,1989,IA
2713,-0.483695638,-0.826520655,-0.129366822,0.215001004,1989,ID
2714,0.359223066,-0.037578997,0.749499684,0.242062705,1989,IL
2715,-0.134520051,-0.551752492,0.287235723,0.25498314,1989,IN
2716,-0.370994196,-0.751489107,0.042536649,0.233306393,1989,KS
2717,-0.48641196,-0.830706738,-0.067194853,0.232688745,1989,KY
2718,-0.801635326,-1.019826244,-0.529955887,0.150238083,1989,LA
2719,1.656694068,1.295974186,2.016194652,0.218254584,1989,MA
2720,0.77933353,0.36545329,1.191825813,0.258056198,1989,MD
2721,0.695238832,0.235375593,1.116184121,0.267310262,1989,ME
2722,0.927284446,0.535874675,1.327075798,0.25156102,1989,MI
2723,0.851119312,0.450887566,1.305573371,0.261274309,1989,MN
2724,-0.205691029,-0.630762406,0.207808429,0.256851137,1989,MO
2725,-1.969613376,-2.530951564,-1.415690114,0.323344906,1989,MS
2726,0.367180551,-0.073720197,0.783894655,0.259701408,1989,MT
2727,-1.107783595,-1.406504193,-0.904640495,0.155351218,1989,NC
2728,-0.954197824,-1.143565923,-0.757728276,0.115121783,1989,ND
2729,-0.097346132,-0.49799931,0.319401611,0.245895265,1989,NE
2730,0.085867025,-0.382678873,0.512729742,0.257671926,1989,NH
2731,1.473960335,1.095395796,1.867229654,0.231203299,1989,NJ
2732,0.017495813,-0.331760946,0.421766586,0.236236694,1989,NM
2733,-0.575348431,-0.872684107,-0.174521429,0.214061899,1989,NV
2734,1.617303879,1.207159964,2.02076858,0.246745464,1989,NY
2735,0.257728861,-0.17468517,0.700204201,0.258643647,1989,OH
2736,-0.366907821,-0.744983534,0.024972198,0.235226154,1989,OK
2737,0.945329644,0.515142884,1.370082583,0.265416153,1989,OR
2738,0.678364515,0.237853788,1.117004788,0.264208404,1989,PA
2739,1.442466689,1.064775767,1.790790143,0.225666396,1989,RI
2740,-1.292042772,-1.681589313,-0.98296611,0.219342001,1989,SC
2741,-0.701553284,-0.952909656,-0.373875892,0.177861121,1989,SD
2742,-0.589082506,-0.881865125,-0.214477204,0.2073874,1989,TN
2743,-0.689464928,-0.952809054,-0.345284219,0.186952682,1989,TX
2744,-0.785842901,-0.981648395,-0.482309873,0.153573042,1989,UT
2745,-0.466473708,-0.789011485,-0.048415207,0.228125913,1989,VA
2746,0.996008484,0.55634944,1.436333221,0.263115485,1989,VT
2747,0.739754075,0.346600471,1.199788609,0.266992582,1989,WA
2748,0.910328778,0.53882185,1.34277338,0.246674511,1989,WI
2749,0.115423685,-0.343810177,0.489415611,0.255396715,1989,WV
2750,-0.643632156,-0.930289781,-0.242152817,0.212075188,1989,WY
2751,0.662571118,0.22127441,1.087819,0.262563698,1990,AK
2752,-1.998651852,-2.489275647,-1.484384138,0.303353895,1990,AL
2753,-1.856029926,-2.341713521,-1.393346744,0.296884362,1990,AR
2754,-0.717696133,-0.961057691,-0.375832586,0.186439515,1990,AZ
2755,1.906701384,1.543771293,2.287230215,0.235542611,1990,CA
2756,-0.267946683,-0.681069869,0.106895475,0.242301566,1990,CO
2757,1.20284259,0.753000764,1.620477912,0.261182144,1990,CT
2758,0.49829677,0.076314418,0.907971481,0.257702463,1990,DE
2759,-1.038413738,-1.304570613,-0.859705228,0.138320833,1990,FL
2760,-1.364098958,-1.833555785,-1.014851959,0.253770613,1990,GA
2761,1.600790039,1.180353159,1.966183532,0.23147443,1990,HI
2762,0.86858103,0.452306187,1.237686179,0.244293713,1990,IA
2763,-0.605316103,-0.897228292,-0.238564191,0.200888932,1990,ID
2764,0.349780284,-0.062094899,0.760467776,0.252032941,1990,IL
2765,-0.250789835,-0.616285633,0.170768717,0.240369374,1990,IN
2766,-0.418934538,-0.818794392,0.013258426,0.248988211,1990,KS
2767,-0.579765148,-0.878295169,-0.201781848,0.204071257,1990,KY
2768,-0.825322201,-1.030335554,-0.552136316,0.145478419,1990,LA
2769,1.579071346,1.189346126,1.930079044,0.22591432,1990,MA
2770,0.786914429,0.37573679,1.197279445,0.241231848,1990,MD
2771,0.701322945,0.224735335,1.086831423,0.257011656,1990,ME
2772,0.92235559,0.535687587,1.371343083,0.248631262,1990,MI
2773,0.903348439,0.495115279,1.338377441,0.25429538,1990,MN
2774,-0.260940506,-0.683073819,0.129571601,0.243429022,1990,MO
